"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20203","11","서울시","CS300012","한복점","361","361","0","2","7","1","5"
"20203","11","서울시","CS300011","일반의류","51233","51129","104","3","1350","3","1440"
"20203","11","서울시","CS300010","반찬가게","8741","8490","251","3","293","2","210"
"20203","11","서울시","CS300009","청과상","9019","8996","23","2","204","2","159"
"20203","11","서울시","CS300008","수산물판매","6231","6197","34","2","113","1","74"
"20203","11","서울시","CS300007","육류판매","7698","7660","38","3","189","2","174"
"20203","11","서울시","CS300006","미곡판매","3283","3283","0","1","47","1","32"
"20203","11","서울시","CS300005","주류도매","906","906","0","2","18","1","10"
"20203","11","서울시","CS300004","핸드폰","7754","7699","55","2","187","2","182"
"20203","11","서울시","CS300003","컴퓨터및주변장치판매","9617","9614","3","2","159","1","107"
"20203","11","서울시","CS300002","편의점","8792","2168","6624","5","432","4","314"
"20203","11","서울시","CS300001","슈퍼마켓","12422","9080","3342","3","376","4","458"
"20203","11","서울시","CS200047","가정용품임대","1018","1018","0","2","22","1","12"
"20203","11","서울시","CS200046","의류임대","659","658","1","2","15","3","22"
"20203","11","서울시","CS200045","비디오/서적임대","241","222","19","0","1","4","9"
"20203","11","서울시","CS200044","여행사","7158","7151","7","1","48","2","126"
"20203","11","서울시","CS200043","건축물청소","4545","4448","97","4","172","1","38"
"20203","11","서울시","CS200042","통번역서비스","2283","2283","0","2","49","0","7"
"20203","11","서울시","CS200041","사진관","5438","5424","14","3","174","2","83"
"20203","11","서울시","CS200040","녹음실","1136","1135","1","4","44","1","6"
"20203","11","서울시","CS200039","DVD방","66","66","0","5","3","17","11"
"20203","11","서울시","CS200038","독서실","2843","2246","597","8","225","3","89"
"20203","11","서울시","CS200037","노래방","6602","6469","133","2","145","5","307"
"20203","11","서울시","CS200036","고시원","155","155","0","10","15","7","10"
"20203","11","서울시","CS200035","게스트하우스","1145","1124","21","3","32","5","51"
"20203","11","서울시","CS200034","여관","3084","3060","24","3","81","5","142"
"20203","11","서울시","CS200033","부동산중개업","40345","40313","32","3","1105","1","583"
"20203","11","서울시","CS200032","가전제품수리","2894","2892","2","2","60","1","18"
"20203","11","서울시","CS200031","세탁소","5894","4813","1081","3","190","2","112"
"20203","11","서울시","CS200030","피부관리실","5778","5542","236","5","275","3","196"
"20203","11","서울시","CS200029","네일숍","4250","4134","116","4","171","2","92"
"20203","11","서울시","CS200028","미용실","20215","18725","1490","2","479","2","408"
"20203","11","서울시","CS200027","모터사이클수리","637","626","11","2","14","1","9"
"20203","11","서울시","CS200026","자동차미용","1561","1451","110","3","52","3","39"
"20203","11","서울시","CS200025","자동차수리","4760","4254","506","1","46","2","71"
"20203","11","서울시","CS200024","스포츠클럽","3257","3069","188","4","144","3","82"
"20203","11","서울시","CS200023","통신기기수리","586","586","0","2","12","3","17"
"20203","11","서울시","CS200022","복권방","900","900","0","3","29","1","10"
"20203","11","서울시","CS200021","기타오락장","1671","1538","133","5","79","7","111"
"20203","11","서울시","CS200020","전자게임장","358","340","18","5","18","7","25"
"20203","11","서울시","CS200019","PC방","1937","1742","195","3","60","6","108"
"20203","11","서울시","CS200018","볼링장","151","151","0","1","2","5","8"
"20203","11","서울시","CS200017","골프연습장","1550","1507","43","3","51","3","50"
"20203","11","서울시","CS200016","당구장","3607","3545","62","5","187","4","152"
"20203","11","서울시","CS200015","세무사사무소","6541","6541","0","2","143","1","58"
"20203","11","서울시","CS200014","회계사사무소","865","865","0","1","12","3","22"
"20203","11","서울시","CS200013","기타법무서비스","2107","2107","0","3","67","1","16"
"20203","11","서울시","CS200012","법무사사무소","2262","2262","0","2","51","1","28"
"20203","11","서울시","CS200011","변리사사무소","924","924","0","1","13","0","4"
"20203","11","서울시","CS200010","변호사사무소","4554","4554","0","3","125","1","63"
"20203","11","서울시","CS200009","동물병원","945","935","10","2","14","1","6"
"20203","11","서울시","CS200008","한의원","3855","3855","0","2","62","2","60"
"20203","11","서울시","CS200007","치과의원","5072","5072","0","1","58","1","42"
"20203","11","서울시","CS200006","일반의원","9439","9439","0","2","172","1","104"
"20203","11","서울시","CS200005","스포츠 강습","6738","6448","290","3","215","2","160"
"20203","11","서울시","CS200004","컴퓨터학원","454","448","6","3","12","1","3"
"20203","11","서울시","CS200003","예술학원","9202","8828","374","3","232","2","210"
"20203","11","서울시","CS200002","외국어학원","2126","2058","68","5","105","4","93"
"20203","11","서울시","CS200001","일반교습학원","21195","19349","1846","3","537","2","372"
"20203","11","서울시","CS100010","커피-음료","23077","17747","5330","6","1288","4","963"
"20203","11","서울시","CS100009","호프-간이주점","18378","16288","2090","3","554","5","833"
"20203","11","서울시","CS100008","분식전문점","11684","8633","3051","6","698","5","529"
"20203","11","서울시","CS100007","치킨전문점","6853","2698","4155","6","396","5","308"
"20203","11","서울시","CS100006","패스트푸드점","5513","2497","3016","6","331","4","199"
"20203","11","서울시","CS100005","제과점","6039","4103","1936","4","264","4","226"
"20203","11","서울시","CS100004","양식음식점","7303","6376","927","7","480","4","298"
"20203","11","서울시","CS100003","일식음식점","5857","4926","931","6","330","5","299"
"20203","11","서울시","CS100002","중식음식점","5677","5107","570","4","247","5","253"
"20203","11","서울시","CS100001","한식음식점","56506","49383","7123","5","2657","4","2375"
"20202","11","서울시","CS300043","전자상거래업","19860","19849","11","3","505","0","9"
"20202","11","서울시","CS300042","주유소","1001","1001","0","7","67","1","10"
"20202","11","서울시","CS300041","예술품","1697","1697","0","3","43","1","18"
"20202","11","서울시","CS300040","재생용품 판매점","1340","1340","0","1","19","1","15"
"20202","11","서울시","CS300039","모터사이클및부품","676","676","0","2","16","0","3"
"20202","11","서울시","CS300038","자동차부품","3683","3678","5","2","61","1","44"
"20202","11","서울시","CS300037","중고차판매","819","819","0","2","17","3","21"
"20202","11","서울시","CS300036","조명용품","11609","11598","11","1","152","1","77"
"20202","11","서울시","CS300035","인테리어","4321","4319","2","1","62","1","62"
"20202","11","서울시","CS300034","악기","745","745","0","1","6","1","9"
"20202","11","서울시","CS300033","철물점","2246","2246","0","2","33","1","27"
"20202","11","서울시","CS300032","가전제품","2626","2626","0","1","33","1","34"
"20202","11","서울시","CS300031","가구","3471","3467","4","3","89","1","40"
"20202","11","서울시","CS300030","중고가구","197","197","0","1","2","0","0"
"20202","11","서울시","CS300029","애완동물","1622","1562","60","4","63","4","57"
"20202","11","서울시","CS300028","화초","5434","5397","37","2","115","2","82"
"20202","11","서울시","CS300027","섬유제품","2947","2944","3","2","66","2","45"
"20202","11","서울시","CS300026","완구","905","903","2","2","21","3","26"
"20202","11","서울시","CS300025","자전거 및 기타운송장비","850","850","0","1","10","1","6"
"20202","11","서울시","CS300024","운동/경기용품","3477","3474","3","2","74","2","73"
"20202","11","서울시","CS300023","미용재료","1511","1511","0","3","40","1","17"
"20202","11","서울시","CS300022","화장품","15134","13909","1225","3","522","2","224"
"20202","11","서울시","CS300021","문구","4546","4067","479","2","75","1","40"
"20202","11","서울시","CS300020","서적","4165","4094","71","2","68","2","66"
"20202","11","서울시","CS300019","의료기기","3781","3757","24","4","138","2","67"
"20202","11","서울시","CS300018","의약품","7987","7467","520","2","176","1","101"
"20202","11","서울시","CS300017","시계및귀금속","5816","5711","105","2","98","1","71"
"20202","11","서울시","CS300016","안경","2646","2020","626","2","46","2","60"
"20202","11","서울시","CS300015","가방","3056","3032","24","3","104","2","55"
"20202","11","서울시","CS300014","신발","5120","5057","63","2","111","2","101"
"20202","11","서울시","CS300013","유아의류","1904","1792","112","3","59","3","49"
"20202","11","서울시","CS300012","한복점","360","360","0","2","7","2","7"
"20202","11","서울시","CS300011","일반의류","50837","50735","102","3","1546","2","1108"
"20202","11","서울시","CS300010","반찬가게","8602","8355","247","3","271","1","105"
"20202","11","서울시","CS300009","청과상","8944","8921","23","4","336","2","160"
"20202","11","서울시","CS300008","수산물판매","6159","6127","32","5","281","2","147"
"20202","11","서울시","CS300007","육류판매","7644","7606","38","3","226","2","125"
"20202","11","서울시","CS300006","미곡판매","3247","3247","0","2","55","1","28"
"20202","11","서울시","CS300005","주류도매","890","890","0","1","12","1","5"
"20202","11","서울시","CS300004","핸드폰","7682","7626","56","4","322","2","158"
"20202","11","서울시","CS300003","컴퓨터및주변장치판매","9491","9489","2","2","187","1","70"
"20202","11","서울시","CS300002","편의점","8641","2154","6487","5","398","3","231"
"20202","11","서울시","CS300001","슈퍼마켓","12460","9155","3305","3","372","3","402"
"20202","11","서울시","CS200047","가정용품임대","987","987","0","4","40","1","10"
"20202","11","서울시","CS200046","의류임대","659","658","1","3","18","2","13"
"20202","11","서울시","CS200045","비디오/서적임대","247","228","19","3","7","3","8"
"20202","11","서울시","CS200044","여행사","7219","7212","7","1","65","2","105"
"20202","11","서울시","CS200043","건축물청소","4367","4281","86","5","222","1","39"
"20202","11","서울시","CS200042","통번역서비스","2214","2214","0","4","86","0","6"
"20202","11","서울시","CS200041","사진관","5318","5308","10","3","157","1","67"
"20202","11","서울시","CS200040","녹음실","1089","1088","1","3","31","1","5"
"20202","11","서울시","CS200039","DVD방","72","72","0","1","1","3","2"
"20202","11","서울시","CS200038","독서실","2662","2107","555","6","149","3","87"
"20202","11","서울시","CS200037","노래방","6756","6622","134","2","156","3","232"
"20202","11","서울시","CS200036","고시원","159","159","0","1","2","3","5"
"20202","11","서울시","CS200035","게스트하우스","1158","1136","22","5","53","2","26"
"20202","11","서울시","CS200034","여관","3147","3122","25","2","57","4","132"
"20202","11","서울시","CS200033","부동산중개업","39286","39259","27","4","1660","2","570"
"20202","11","서울시","CS200032","가전제품수리","2832","2830","2","4","120","0","10"
"20202","11","서울시","CS200031","세탁소","5804","4729","1075","3","164","2","105"
"20202","11","서울시","CS200030","피부관리실","5712","5474","238","4","222","3","163"
"20202","11","서울시","CS200029","네일숍","4164","4048","116","4","183","1","60"
"20202","11","서울시","CS200028","미용실","20126","18658","1468","2","447","2","322"
"20202","11","서울시","CS200027","모터사이클수리","633","622","11","2","14","1","7"
"20202","11","서울시","CS200026","자동차미용","1529","1422","107","5","75","1","22"
"20202","11","서울시","CS200025","자동차수리","4786","4288","498","1","55","2","75"
"20202","11","서울시","CS200024","스포츠클럽","3167","2983","184","5","145","3","84"
"20202","11","서울시","CS200023","통신기기수리","584","584","0","3","19","0","1"
"20202","11","서울시","CS200022","복권방","866","866","0","2","15","1","7"
"20202","11","서울시","CS200021","기타오락장","1664","1540","124","6","100","7","108"
"20202","11","서울시","CS200020","전자게임장","349","333","16","6","20","5","19"
"20202","11","서울시","CS200019","PC방","1952","1754","198","7","144","5","98"
"20202","11","서울시","CS200018","볼링장","157","157","0","5","8","2","3"
"20202","11","서울시","CS200017","골프연습장","1538","1499","39","3","44","2","33"
"20202","11","서울시","CS200016","당구장","3586","3521","65","4","150","4","138"
"20202","11","서울시","CS200015","세무사사무소","6446","6446","0","2","110","1","45"
"20202","11","서울시","CS200014","회계사사무소","864","864","0","2","17","0","2"
"20202","11","서울시","CS200013","기타법무서비스","2018","2018","0","3","68","1","14"
"20202","11","서울시","CS200012","법무사사무소","2232","2232","0","2","53","0","9"
"20202","11","서울시","CS200011","변리사사무소","910","910","0","3","23","0","4"
"20202","11","서울시","CS200010","변호사사무소","4452","4452","0","3","141","1","53"
"20202","11","서울시","CS200009","동물병원","936","926","10","2","14","1","11"
"20202","11","서울시","CS200008","한의원","3855","3855","0","2","66","2","60"
"20202","11","서울시","CS200007","치과의원","5056","5056","0","1","42","1","44"
"20202","11","서울시","CS200006","일반의원","9371","9371","0","2","160","1","112"
"20202","11","서울시","CS200005","스포츠 강습","6607","6333","274","4","271","2","112"
"20202","11","서울시","CS200004","컴퓨터학원","442","436","6","2","9","1","5"
"20202","11","서울시","CS200003","예술학원","9128","8755","373","3","290","2","168"
"20202","11","서울시","CS200002","외국어학원","2059","1991","68","4","80","2","40"
"20202","11","서울시","CS200001","일반교습학원","21049","19233","1816","3","656","2","466"
"20202","11","서울시","CS100010","커피-음료","22577","17361","5216","6","1387","3","757"
"20202","11","서울시","CS100009","호프-간이주점","18338","16234","2104","5","839","4","774"
"20202","11","서울시","CS100008","분식전문점","11536","8555","2981","5","546","4","440"
"20202","11","서울시","CS100007","치킨전문점","6690","2628","4062","6","422","4","245"
"20202","11","서울시","CS100006","패스트푸드점","5348","2407","2941","6","302","3","174"
"20202","11","서울시","CS100005","제과점","5934","4013","1921","5","277","3","176"
"20202","11","서울시","CS100004","양식음식점","7095","6181","914","5","377","4","281"
"20202","11","서울시","CS100003","일식음식점","5769","4840","929","5","290","4","219"
"20202","11","서울시","CS100002","중식음식점","5626","5074","552","4","246","4","202"
"20202","11","서울시","CS100001","한식음식점","56337","49306","7031","4","2333","4","2010"
"20201","11","서울시","CS300043","전자상거래업","19364","19353","11","2","408","0","59"
"20201","11","서울시","CS300042","주유소","944","944","0","1","11","2","15"
"20201","11","서울시","CS300041","예술품","1672","1672","0","4","58","2","38"
"20201","11","서울시","CS300040","재생용품 판매점","1336","1336","0","2","26","1","11"
"20201","11","서울시","CS300039","모터사이클및부품","663","663","0","4","28","1","9"
"20201","11","서울시","CS300038","자동차부품","3666","3659","7","2","88","1","43"
"20201","11","서울시","CS300037","중고차판매","823","823","0","5","43","3","26"
"20201","11","서울시","CS300036","조명용품","11534","11524","10","1","152","1","119"
"20201","11","서울시","CS300035","인테리어","4321","4319","2","2","79","3","110"
"20201","11","서울시","CS300034","악기","748","748","0","2","15","2","14"
"20201","11","서울시","CS300033","철물점","2240","2240","0","1","21","2","52"
"20201","11","서울시","CS300032","가전제품","2627","2627","0","2","49","2","61"
"20201","11","서울시","CS300031","가구","3422","3418","4","3","91","2","78"
"20201","11","서울시","CS300030","중고가구","195","195","0","2","3","1","1"
"20201","11","서울시","CS300029","애완동물","1616","1557","59","5","77","5","87"
"20201","11","서울시","CS300028","화초","5401","5366","35","3","150","3","134"
"20201","11","서울시","CS300027","섬유제품","2926","2923","3","2","71","3","74"
"20201","11","서울시","CS300026","완구","910","908","2","2","21","5","42"
"20201","11","서울시","CS300025","자전거 및 기타운송장비","846","846","0","1","9","3","28"
"20201","11","서울시","CS300024","운동/경기용품","3476","3473","3","3","86","2","74"
"20201","11","서울시","CS300023","미용재료","1488","1488","0","2","29","2","36"
"20201","11","서울시","CS300022","화장품","14836","13593","1243","4","660","2","345"
"20201","11","서울시","CS300021","문구","4511","4030","481","2","104","2","92"
"20201","11","서울시","CS300020","서적","4163","4095","68","3","127","2","92"
"20201","11","서울시","CS300019","의료기기","3710","3687","23","3","124","3","103"
"20201","11","서울시","CS300018","의약품","7912","7395","517","3","226","2","129"
"20201","11","서울시","CS300017","시계및귀금속","5789","5686","103","2","125","2","91"
"20201","11","서울시","CS300016","안경","2660","2034","626","2","55","2","62"
"20201","11","서울시","CS300015","가방","3007","2983","24","4","110","3","98"
"20201","11","서울시","CS300014","신발","5110","5045","65","3","173","3","130"
"20201","11","서울시","CS300013","유아의류","1894","1787","107","4","72","4","77"
"20201","11","서울시","CS300012","한복점","360","360","0","1","5","3","9"
"20201","11","서울시","CS300011","일반의류","50399","50301","98","4","1927","4","1762"
"20201","11","서울시","CS300010","반찬가게","8436","8188","248","4","302","3","220"
"20201","11","서울시","CS300009","청과상","8768","8747","21","3","258","3","273"
"20201","11","서울시","CS300008","수산물판매","6025","5993","32","3","152","2","100"
"20201","11","서울시","CS300007","육류판매","7543","7508","35","3","205","3","195"
"20201","11","서울시","CS300006","미곡판매","3220","3220","0","3","92","2","55"
"20201","11","서울시","CS300005","주류도매","883","883","0","3","28","1","9"
"20201","11","서울시","CS300004","핸드폰","7518","7465","53","5","354","3","257"
"20201","11","서울시","CS300003","컴퓨터및주변장치판매","9374","9372","2","2","188","1","134"
"20201","11","서울시","CS300002","편의점","8474","2093","6381","4","338","3","263"
"20201","11","서울시","CS300001","슈퍼마켓","12490","9242","3248","3","392","4","497"
"20201","11","서울시","CS200047","가정용품임대","957","957","0","5","50","2","15"
"20201","11","서울시","CS200046","의류임대","654","653","1","4","23","2","16"
"20201","11","서울시","CS200045","비디오/서적임대","248","229","19","1","2","4","10"
"20201","11","서울시","CS200044","여행사","7259","7252","7","2","122","2","113"
"20201","11","서울시","CS200043","건축물청소","4184","4101","83","5","202","2","85"
"20201","11","서울시","CS200042","통번역서비스","2134","2134","0","4","75","1","15"
"20201","11","서울시","CS200041","사진관","5228","5218","10","4","227","2","101"
"20201","11","서울시","CS200040","녹음실","1063","1062","1","4","47","1","5"
"20201","11","서울시","CS200039","DVD방","73","73","0","3","2","10","7"
"20201","11","서울시","CS200038","독서실","2600","2047","553","7","173","5","134"
"20201","11","서울시","CS200037","노래방","6832","6696","136","2","155","4","258"
"20201","11","서울시","CS200036","고시원","162","162","0","3","4","4","7"
"20201","11","서울시","CS200035","게스트하우스","1131","1110","21","6","72","5","54"
"20201","11","서울시","CS200034","여관","3222","3195","27","2","78","4","129"
"20201","11","서울시","CS200033","부동산중개업","38196","38172","24","5","1867","2","827"
"20201","11","서울시","CS200032","가전제품수리","2722","2720","2","4","103","1","27"
"20201","11","서울시","CS200031","세탁소","5745","4682","1063","3","155","2","120"
"20201","11","서울시","CS200030","피부관리실","5653","5423","230","4","249","4","220"
"20201","11","서울시","CS200029","네일숍","4041","3924","117","6","222","2","92"
"20201","11","서울시","CS200028","미용실","20001","18548","1453","3","576","2","463"
"20201","11","서울시","CS200027","모터사이클수리","626","615","11","2","10","2","10"
"20201","11","서울시","CS200026","자동차미용","1476","1369","107","5","71","3","44"
"20201","11","서울시","CS200025","자동차수리","4806","4316","490","2","80","2","94"
"20201","11","서울시","CS200024","스포츠클럽","3106","2928","178","6","170","4","126"
"20201","11","서울시","CS200023","통신기기수리","566","566","0","4","23","3","15"
"20201","11","서울시","CS200022","복권방","858","858","0","1","4","2","14"
"20201","11","서울시","CS200021","기타오락장","1672","1550","122","6","95","6","102"
"20201","11","서울시","CS200020","전자게임장","348","332","16","7","25","9","30"
"20201","11","서울시","CS200019","PC방","1906","1710","196","6","109","6","118"
"20201","11","서울시","CS200018","볼링장","152","152","0","2","3","1","1"
"20201","11","서울시","CS200017","골프연습장","1527","1489","38","4","58","3","51"
"20201","11","서울시","CS200016","당구장","3574","3507","67","5","189","6","225"
"20201","11","서울시","CS200015","세무사사무소","6381","6381","0","1","86","1","64"
"20201","11","서울시","CS200014","회계사사무소","849","849","0","2","16","1","6"
"20201","11","서울시","CS200013","기타법무서비스","1964","1964","0","4","78","1","18"
"20201","11","서울시","CS200012","법무사사무소","2188","2188","0","1","30","1","11"
"20201","11","서울시","CS200011","변리사사무소","891","891","0","4","36","1","12"
"20201","11","서울시","CS200010","변호사사무소","4364","4364","0","5","208","1","63"
"20201","11","서울시","CS200009","동물병원","933","922","11","2","19","1","11"
"20201","11","서울시","CS200008","한의원","3849","3849","0","2","67","2","61"
"20201","11","서울시","CS200007","치과의원","5058","5058","0","2","118","2","95"
"20201","11","서울시","CS200006","일반의원","9323","9323","0","3","267","2","144"
"20201","11","서울시","CS200005","스포츠 강습","6448","6179","269","6","377","3","201"
"20201","11","서울시","CS200004","컴퓨터학원","438","432","6","3","14","3","12"
"20201","11","서울시","CS200003","예술학원","9006","8636","370","5","409","3","306"
"20201","11","서울시","CS200002","외국어학원","2019","1946","73","5","94","3","51"
"20201","11","서울시","CS200001","일반교습학원","20859","19054","1805","5","1042","4","808"
"20201","11","서울시","CS100010","커피-음료","21947","16841","5106","6","1344","5","1072"
"20201","11","서울시","CS100009","호프-간이주점","18273","16185","2088","4","765","6","1028"
"20201","11","서울시","CS100008","분식전문점","11430","8458","2972","6","668","5","559"
"20201","11","서울시","CS100007","치킨전문점","6513","2524","3989","6","390","4","276"
"20201","11","서울시","CS100006","패스트푸드점","5220","2343","2877","6","292","4","203"
"20201","11","서울시","CS100005","제과점","5833","3912","1921","6","324","4","241"
"20201","11","서울시","CS100004","양식음식점","6999","6111","888","5","370","4","295"
"20201","11","서울시","CS100003","일식음식점","5698","4779","919","5","268","5","309"
"20201","11","서울시","CS100002","중식음식점","5582","5037","545","4","240","4","212"
"20201","11","서울시","CS100001","한식음식점","56014","49044","6970","4","2470","4","2448"
"20194","11","서울시","CS300043","전자상거래업","19015","19004","11","1","265","0","10"
"20194","11","서울시","CS300042","주유소","948","948","0","2","17","1","10"
"20194","11","서울시","CS300041","예술품","1652","1652","0","3","51","1","13"
"20194","11","서울시","CS300040","재생용품 판매점","1321","1321","0","2","20","1","15"
"20194","11","서울시","CS300039","모터사이클및부품","644","644","0","3","19","1","5"
"20194","11","서울시","CS300038","자동차부품","3621","3614","7","2","88","1","30"
"20194","11","서울시","CS300037","중고차판매","806","806","0","6","46","3","22"
"20194","11","서울시","CS300036","조명용품","11501","11491","10","1","154","1","69"
"20194","11","서울시","CS300035","인테리어","4352","4350","2","2","71","2","64"
"20194","11","서울시","CS300034","악기","747","747","0","1","8","2","12"
"20194","11","서울시","CS300033","철물점","2271","2271","0","1","26","1","31"
"20194","11","서울시","CS300032","가전제품","2639","2639","0","1","31","2","45"
"20194","11","서울시","CS300031","가구","3409","3405","4","3","84","2","53"
"20194","11","서울시","CS300030","중고가구","193","193","0","2","3","2","4"
"20194","11","서울시","CS300029","애완동물","1626","1572","54","4","63","4","64"
"20194","11","서울시","CS300028","화초","5385","5351","34","3","154","2","87"
"20194","11","서울시","CS300027","섬유제품","2929","2926","3","2","47","2","49"
"20194","11","서울시","CS300026","완구","931","929","2","3","24","3","25"
"20194","11","서울시","CS300025","자전거 및 기타운송장비","865","865","0","3","22","3","23"
"20194","11","서울시","CS300024","운동/경기용품","3464","3462","2","2","80","2","70"
"20194","11","서울시","CS300023","미용재료","1495","1495","0","3","38","2","23"
"20194","11","서울시","CS300022","화장품","14521","13247","1274","4","597","2","224"
"20194","11","서울시","CS300021","문구","4499","4012","487","2","91","1","46"
"20194","11","서울시","CS300020","서적","4128","4064","64","2","98","1","49"
"20194","11","서울시","CS300019","의료기기","3689","3666","23","4","133","2","61"
"20194","11","서울시","CS300018","의약품","7815","7300","515","2","181","1","97"
"20194","11","서울시","CS300017","시계및귀금속","5755","5652","103","2","105","1","60"
"20194","11","서울시","CS300016","안경","2667","2044","623","2","60","2","49"
"20194","11","서울시","CS300015","가방","2995","2972","23","4","108","2","60"
"20194","11","서울시","CS300014","신발","5067","5003","64","3","155","2","113"
"20194","11","서울시","CS300013","유아의류","1899","1802","97","4","72","3","55"
"20194","11","서울시","CS300012","한복점","364","364","0","1","3","2","7"
"20194","11","서울시","CS300011","일반의류","50234","50140","94","4","1739","2","1197"
"20194","11","서울시","CS300010","반찬가게","8354","8110","244","4","296","2","161"
"20194","11","서울시","CS300009","청과상","8783","8760","23","3","226","3","225"
"20194","11","서울시","CS300008","수산물판매","5973","5945","28","2","119","1","55"
"20194","11","서울시","CS300007","육류판매","7533","7505","28","3","233","2","182"
"20194","11","서울시","CS300006","미곡판매","3183","3183","0","2","55","1","18"
"20194","11","서울시","CS300005","주류도매","864","864","0","3","23","1","4"
"20194","11","서울시","CS300004","핸드폰","7421","7369","52","5","350","3","186"
"20194","11","서울시","CS300003","컴퓨터및주변장치판매","9320","9318","2","2","174","1","69"
"20194","11","서울시","CS300002","편의점","8399","2053","6346","9","710","4","301"
"20194","11","서울시","CS300001","슈퍼마켓","12595","9378","3217","2","306","3","423"
"20194","11","서울시","CS200047","가정용품임대","922","922","0","5","47","0","4"
"20194","11","서울시","CS200046","의류임대","647","646","1","4","23","2","11"
"20194","11","서울시","CS200045","비디오/서적임대","256","237","19","4","11","10","25"
"20194","11","서울시","CS200044","여행사","7250","7243","7","2","166","1","57"
"20194","11","서울시","CS200043","건축물청소","4067","3988","79","4","156","1","47"
"20194","11","서울시","CS200042","통번역서비스","2074","2074","0","3","64","0","5"
"20194","11","서울시","CS200041","사진관","5102","5093","9","3","166","1","51"
"20194","11","서울시","CS200040","녹음실","1021","1020","1","4","43","0","1"
"20194","11","서울시","CS200039","DVD방","78","78","0","1","1","8","6"
"20194","11","서울시","CS200038","독서실","2561","2013","548","8","198","4","111"
"20194","11","서울시","CS200037","노래방","6935","6800","135","4","302","5","332"
"20194","11","서울시","CS200036","고시원","165","165","0","1","2","2","4"
"20194","11","서울시","CS200035","게스트하우스","1113","1092","21","9","105","2","27"
"20194","11","서울시","CS200034","여관","3273","3246","27","3","84","3","112"
"20194","11","서울시","CS200033","부동산중개업","37156","37132","24","5","1662","2","573"
"20194","11","서울시","CS200032","가전제품수리","2646","2644","2","2","53","0","6"
"20194","11","서울시","CS200031","세탁소","5710","4668","1042","3","165","2","113"
"20194","11","서울시","CS200030","피부관리실","5624","5396","228","5","286","5","278"
"20194","11","서울시","CS200029","네일숍","3911","3797","114","5","203","2","94"
"20194","11","서울시","CS200028","미용실","19888","18438","1450","3","548","2","368"
"20194","11","서울시","CS200027","모터사이클수리","626","615","11","2","11","2","14"
"20194","11","서울시","CS200026","자동차미용","1449","1340","109","6","92","2","27"
"20194","11","서울시","CS200025","자동차수리","4820","4335","485","1","44","2","83"
"20194","11","서울시","CS200024","스포츠클럽","3062","2874","188","5","160","3","99"
"20194","11","서울시","CS200023","통신기기수리","558","558","0","4","24","1","5"
"20194","11","서울시","CS200022","복권방","868","868","0","2","20","1","12"
"20194","11","서울시","CS200021","기타오락장","1679","1561","118","7","111","5","89"
"20194","11","서울시","CS200020","전자게임장","353","336","17","7","26","7","26"
"20194","11","서울시","CS200019","PC방","1915","1711","204","6","118","5","99"
"20194","11","서울시","CS200018","볼링장","150","150","0","1","2","1","2"
"20194","11","서울시","CS200017","골프연습장","1520","1489","31","4","60","3","44"
"20194","11","서울시","CS200016","당구장","3610","3544","66","5","185","5","193"
"20194","11","서울시","CS200015","세무사사무소","6359","6359","0","2","141","1","57"
"20194","11","서울시","CS200014","회계사사무소","839","839","0","2","17","1","6"
"20194","11","서울시","CS200013","기타법무서비스","1904","1904","0","4","67","1","10"
"20194","11","서울시","CS200012","법무사사무소","2169","2169","0","2","36","1","14"
"20194","11","서울시","CS200011","변리사사무소","867","867","0","3","28","0","3"
"20194","11","서울시","CS200010","변호사사무소","4219","4219","0","4","148","1","51"
"20194","11","서울시","CS200009","동물병원","925","914","11","1","9","1","10"
"20194","11","서울시","CS200008","한의원","3843","3843","0","1","45","1","44"
"20194","11","서울시","CS200007","치과의원","5035","5035","0","1","48","1","33"
"20194","11","서울시","CS200006","일반의원","9200","9200","0","2","143","1","88"
"20194","11","서울시","CS200005","스포츠 강습","6272","6011","261","6","355","3","160"
"20194","11","서울시","CS200004","컴퓨터학원","436","430","6","4","18","2","8"
"20194","11","서울시","CS200003","예술학원","8903","8530","373","4","364","2","203"
"20194","11","서울시","CS200002","외국어학원","1976","1903","73","5","104","2","31"
"20194","11","서울시","CS200001","일반교습학원","20625","18854","1771","5","942","3","587"
"20194","11","서울시","CS100010","커피-음료","21675","16635","5040","6","1355","4","949"
"20194","11","서울시","CS100009","호프-간이주점","18536","16433","2103","5","955","5","997"
"20194","11","서울시","CS100008","분식전문점","11321","8364","2957","6","705","5","506"
"20194","11","서울시","CS100007","치킨전문점","6399","2453","3946","6","406","5","298"
"20194","11","서울시","CS100006","패스트푸드점","5131","2313","2818","6","321","3","167"
"20194","11","서울시","CS100005","제과점","5750","3837","1913","6","320","4","235"
"20194","11","서울시","CS100004","양식음식점","6924","6041","883","7","447","4","293"
"20194","11","서울시","CS100003","일식음식점","5739","4807","932","6","331","5","296"
"20194","11","서울시","CS100002","중식음식점","5554","5036","518","6","338","4","230"
"20194","11","서울시","CS100001","한식음식점","55992","49177","6815","5","2703","4","2426"
"20193","11","서울시","CS300043","전자상거래업","18760","18749","11","2","371","0","3"
